บ้านงอมถ้ำ,20230528,0.0547217726707458
บ้านปากทับ,20230528,0.0808565840125084
ป่าคาย,20230528,0.288800805807114
ปางวัว,20230528,0.429852426052094
บ้านผาจักร,20230528,0.372745484113693
บ้านงอมถ้ำ,20230528,-0.021472392603755
บ้านปากทับ,20230528,-0.0225927643477917
บ้านนาตารอด,20230528,0.221767321228981
บ้ายห้วยปอบ,20230528,0.369317144155502
ห้วยแมง,20230528,-0.027091059833765
ปางวัว,20230528,-0.0225587468594313
บ้ายห้วยปอบ,20230528,1.00100004673004
บ้านคุ้งยาง,20230528,1.00100004673004
บ้านผาจักร,20230528,1.00100004673004
บ้านงอมถ้ำ,20230528,1.00100004673004
ป่าคาย,20230528,1.00100004673004
หนองไผ่,20230528,-0.0323683246970177
ป่าคาย,20230528,-0.0527187995612621
บ้ายห้วยปอบ,20230528,1.00100004673004
บ้านคุ้งยาง,20230528,1.00100004673004
ห้วยแมง,20230528,1.00100004673004
บ้านผาจักร,20230528,1.00100004673004
ห้วยแมง,20230528,0.0152358245104551
บ้านปากทับ,20230528,0.441062033176422
ป่าคาย,20230528,0.0066796550527215
บ้านงอมถ้ำ,20230528,0.120169080793858
บ้านนาตารอด,20230528,-0.0247181709855795
บ้านนาตารอด,20230528,1.00100004673004
หนองไผ่,20230528,1.00100004673004
บ้านปากทับ,20230528,1.00100004673004
ปางวัว,20230528,0.0243869759142399
หนองไผ่,20230528,0.0149377025663853
บ้ายห้วยปอบ,20230528,0.052592646330595
ปางวัว,20230528,1.00100004673004
บ้านผาจักร,20230528,0.0347917266190052
ห้วยแมง,20230528,0.421820193529129
บ้านปากทับ,20230528,0.0224633254110813
ป่าคาย,20230528,0.0303835589438677
บ้านงอมถ้ำ,20230528,0.0600888468325138
หนองไผ่,20230528,0.0182607118040323
บ้านปากทับ,20230528,0.378334492444992
ห้วยแมง,20230528,0.211101472377777
ปางวัว,20230528,0.0395991206169128
บ้านผาจักร,20230528,0.0514789521694183
บ้านนาตารอด,20230528,0.022149570286274
บ้ายห้วยปอบ,20230528,0.0664477497339249
บ้านคุ้งยาง,20230528,0.145015984773636
บ้านนาตารอด,20230528,0.271163582801819
ปางวัว,20230528,0.0467706024646759
บ้านคุ้งยาง,20230528,0.0588521994650364
หนองไผ่,20230528,0.39340928196907
บ้านงอมถ้ำ,20230528,0.0670745000243187
ป่าคาย,20230528,0.0598688386380672
บ้านคุ้งยาง,20230528,0.0324100032448769
บ้านผาจักร,20230528,0.147454500198364
บ้ายห้วยปอบ,20230528,0.0408163256943226
บ้านนาตารอด,20230528,0.11731843650341
บ้านงอมถ้ำ,20230528,0.91106516122818
ป่าคาย,20230528,0.0192578006535769
บ้านปากทับ,20230528,0.0168205574154854
ห้วยแมง,20230528,0.0321833379566669
บ้านงอมถ้ำ,20230528,0.500613808631897
ปางวัว,20230528,0.0872806534171104
บ้ายห้วยปอบ,20230528,0.248115375638008
หนองไผ่,20230528,0.00798530131578445
ปางวัว,20230528,0.845920145511627
บ้ายห้วยปอบ,20230528,0.63935387134552
บ้านผาจักร,20230528,0.186852440237999
ห้วยแมง,20230528,0.799005687236786
บ้านผาจักร,20230528,0.131988674402237
บ้านงอมถ้ำ,20230528,1.00100004673004
ห้วยแมง,20230528,0.743768095970154
ปางวัว,20230528,1.00100004673004
บ้านคุ้งยาง,20230528,0.318468004465103
ปางวัว,20230528,0.691857874393463
บ้านผาจักร,20230528,1.00100004673004
บ้านงอมถ้ำ,20230528,0.361906856298447
ป่าคาย,20230528,0.627522349357605
บ้านนาตารอด,20230528,0.574915051460266
บ้านผาจักร,20230528,0.163950517773628
บ้านคุ้งยาง,20230528,0.629083931446075
ป่าคาย,20230528,0.602252244949341
ห้วยแมง,20230528,0.529538571834564
บ้านงอมถ้ำ,20230528,0.254316657781601
บ้านผาจักร,20230528,0.754858016967773
บ้ายห้วยปอบ,20230528,0.601442754268646
บ้านผาจักร,20230528,0.624418258666992
บ้านปากทับ,20230528,0.674110412597656
ห้วยแมง,20230528,1.00100004673004
บ้ายห้วยปอบ,20230528,0.386281579732895
ป่าคาย,20230528,0.658035933971405
บ้านผาจักร,20230528,0.618048787117004
บ้านคุ้งยาง,20230528,0.0814078450202942
บ้านปากทับ,20230528,0.266605168581009
บ้านงอมถ้ำ,20230528,0.415554821491241
ปางวัว,20230528,0.430520474910736
ป่าคาย,20230528,1.00100004673004
บ้านนาตารอด,20230528,1.00100004673004
บ้านปากทับ,20230528,0.764796316623688
ห้วยแมง,20230528,0.733206748962402
ป่าคาย,20230528,1.00100004673004
ป่าคาย,20230528,0.117772370576859
บ้านปากทับ,20230528,0.506879866123199
บ้านนาตารอด,20230528,0.0316255949437618
บ้านนาตารอด,20230528,0.45077720284462
ปางวัว,20230528,0.818355023860931
ป่าคาย,20230528,0.629291713237762
บ้านผาจักร,20230528,0.586964786052704
ปางวัว,20230528,0.813242793083191
บ้านคุ้งยาง,20230528,0.298441499471664
บ้ายห้วยปอบ,20230528,0.576162099838257
ป่าคาย,20230528,0.760676860809326
ปางวัว,20230528,0.787384808063507
บ้านนาตารอด,20230528,0.526987254619598
บ้านนาตารอด,20230528,0.53682667016983
บ้านปากทับ,20230528,0.11821835488081
ปางวัว,20230528,1.00100004673004
บ้ายห้วยปอบ,20230528,0.627166926860809
ห้วยแมง,20230528,0.747538805007935
บ้านคุ้งยาง,20230528,0.626755177974701
หนองไผ่,20230528,0.710654020309448
บ้านนาตารอด,20230528,0.515951573848724
บ้านปากทับ,20230528,0.668018043041229
บ้านงอมถ้ำ,20230528,0.632753133773804
บ้านปากทับ,20230528,0.610728323459625
ปางวัว,20230528,0.791144549846649
ป่าคาย,20230528,0.697120845317841
หนองไผ่,20230528,0.55231499671936
บ้านคุ้งยาง,20230528,0.687344908714294
บ้านคุ้งยาง,20230528,0.666267096996307
บ้ายห้วยปอบ,20230528,1.00100004673004
บ้านนาตารอด,20230528,0.758711099624634
บ้ายห้วยปอบ,20230528,0.40400567650795
บ้านนาตารอด,20230528,0.33643051981926
บ้านคุ้งยาง,20230528,1.00100004673004
บ้ายห้วยปอบ,20230528,0.679400026798248
ปางวัว,20230528,0.818621516227722
บ้านผาจักร,20230528,0.649855434894562
บ้านคุ้งยาง,20230528,0.756910562515259
บ้านนาตารอด,20230528,0.616110146045685
บ้านผาจักร,20230528,0.698924720287323
ป่าคาย,20230528,0.761828362941742
บ้านคุ้งยาง,20230528,0.574795365333557
บ้านปากทับ,20230528,0.437607258558273
ปางวัว,20230528,0.199856728315353
บ้านปากทับ,20230528,0.369943410158157
บ้านงอมถ้ำ,20230528,0.559299170970917
ป่าคาย,20230528,0.552111566066742
ป่าคาย,20230528,0.329178720712662
บ้านปากทับ,20230528,1.00100004673004
บ้านงอมถ้ำ,20230528,0.624583840370178
ปางวัว,20230528,0.86228883266449
บ้านงอมถ้ำ,20230528,0.732366502285004
ป่าคาย,20230528,0.735723793506622
บ้านผาจักร,20230528,0.639833629131317
บ้ายห้วยปอบ,20230528,0.649298131465912
หนองไผ่,20230528,0.832843363285065
บ้านปากทับ,20230528,0.729086458683014
ปางวัว,20230528,0.445322245359421
บ้านผาจักร,20230528,0.724723219871521
บ้านงอมถ้ำ,20230528,0.644883513450623
บ้านงอมถ้ำ,20230528,0.594110608100891
หนองไผ่,20230528,0.655277907848358
บ้านนาตารอด,20230528,1.00100004673004
ปางวัว,20230528,0.824829936027527
บ้านปากทับ,20230528,0.569573283195496
บ้านงอมถ้ำ,20230528,0.0398310199379921
บ้านนาตารอด,20230528,0.640921771526337
บ้ายห้วยปอบ,20230528,0.548334240913391
ห้วยแมง,20230528,0.799682021141052
บ้านนาตารอด,20230528,0.713735580444336
บ้านงอมถ้ำ,20230528,0.733750998973846
บ้านคุ้งยาง,20230528,0.522710561752319
บ้ายห้วยปอบ,20230528,0.617790818214417
บ้านงอมถ้ำ,20230528,0.550771236419678
หนองไผ่,20230528,0.754964411258698
บ้านคุ้งยาง,20230528,0.47718733549118
บ้านคุ้งยาง,20230528,0.676806092262268
ปางวัว,20230528,0.801120460033417
หนองไผ่,20230528,1.00100004673004
บ้านนาตารอด,20230528,0.661354601383209
บ้านคุ้งยาง,20230528,0.119446896016598
บ้ายห้วยปอบ,20230528,0.756939232349396
บ้านปากทับ,20230528,0.141902685165405
หนองไผ่,20230528,0.341376066207886
หนองไผ่,20230528,0.746043980121613
บ้านคุ้งยาง,20230528,0.712382435798645
บ้านนาตารอด,20230528,0.358993351459503
ห้วยแมง,20230528,0.796290040016174
บ้านคุ้งยาง,20230528,0.542284548282623
หนองไผ่,20230528,0.637384414672852
บ้านผาจักร,20230528,1.00100004673004
ปางวัว,20230528,0.855360209941864
ป่าคาย,20230528,0.516446590423584
ปางวัว,20230528,0.930763185024261
บ้านปากทับ,20230528,0.46160963177681
หนองไผ่,20230528,0.708870351314545
บ้านนาตารอด,20230528,0.773666083812714
ป่าคาย,20230528,0.126242250204086
ห้วยแมง,20230528,0.137881577014923
บ้านคุ้งยาง,20230528,0.123119615018368
บ้านผาจักร,20230528,0.622144997119904
ห้วยแมง,20230528,0.705291986465454
